Tweet Number,Tweet,Tweet Polarity,Tweet Subjectivity,Result,Num Positive Tweets,Num Negative Tweets,Num Neutral Tweets,Positive Percentage,Negative Percentage,Neutral Percentage 
265,"On this occasion of #DoctorsDay, it's time we celebrate the tireless and devout efforts and sacrifices taken by our… https://t.co/h2UiqILvWM",0.0,0.0,Neutral,98,40,127
266,"Unlock or Lock 🔐 

#Mumbai #lockdown #sec144",0.0,0.0,Neutral,98,40,128
267,The ongoing depressing ordeal of a series of lockdowns that are not fun even when unlocked have taken the zeal out… https://t.co/V3haOAX5zN,-0.375,0.55,Negative,98,41,128
268,"The guidelines say that the number of guests should not exceed 50 in marriage-related gatherings. 

#Karnataka… https://t.co/qYRDi9L0sx",0.0,0.0,Neutral,98,41,129
269,"#Lockdown Trolls Impact : Massive traffic jam at toll plaza - @TV9Telugu

https://t.co/iAvjt61iGr",0.0,1.0,Neutral,98,41,130
270,"SCHOOLS STOPPED, BUT LEARNING WON'T

Learn TRIGONOMETRY thru my videos FREE of COST 
Lesson3… https://t.co/L16m3hR4oj",0.4,0.8,Positive,99,41,130
271,Indian authorities failed to keep track of almost 40 lakh pregnant women and 47.5 lakh new-born children during the… https://t.co/yYbr0ywUYt,-0.08333333333333334,0.4,Negative,99,42,130
272,"Public is acting as they are following lockdown rules.....
Govt is acting as they are implementing lockdown success… https://t.co/HzxEGJlKRE",0.0,0.04166666666666667,Neutral,99,42,131
273,"Our quarantine ❤️ First half of 2020 is over, second half we are ready! Happy July!
#1stJuly #lockdown… https://t.co/EWwcSxxFXQ",0.19444444444444445,0.3611111111111111,Positive,100,42,131
274,"Embracing the New Normal in watching movies.
#newnormal #thenewnormal #newnormal2020 #lockdown #learning #elearning… https://t.co/XWHgfz42ee",0.1431818181818182,0.5522727272727272,Positive,101,42,131
275,Indian authorities failed to keep track of almost 40 lakh pregnant women and 47.5 lakh new-born children during the… https://t.co/LQM0xhd2vt,-0.08333333333333334,0.4,Negative,101,43,131
276,"From #GaanaKarunkuyile by #Ilaiyaraaja to #NowhereMan by #TheBeatles, here is a #lockdown playlist curated by Tharu… https://t.co/3Sxh0xhfaI",0.0,0.0,Neutral,101,43,132
277,"Does anyone else feel like taking a break within this long break? Want a few days off. Do nothing, just binge eatin… https://t.co/UNJ4SDTT0c",-0.125,0.25,Negative,101,44,132
278,"@NetflixIndia Home party during #Corona #Lockdown 

Professor planning for a bigger heist",0.0,0.5,Neutral,101,44,133
279,"#Lockdown gave you enough time to think about WHAT to do, Let us help you HOW to do it 🎹🎙🎸🎶🎛📽📸💽🖥 
💬💬DM FOR DETAILS… https://t.co/XEQm020i4T",0.0,0.5,Neutral,101,44,134
280,"Auto drivers in #Karnataka have said that despite easing of #lockdown restrictions, passengers are not forthcoming… https://t.co/sU6KNUTbq2",0.0,0.0,Neutral,101,44,135
281,@latasrinivasan My EB bill should be around Rs.500/- but its Rs.3516/- #OMG #lockdown #Covid-19,0.0,0.0,Neutral,101,44,136
282,Indian software programmers are rooting for #Cloud certifications amid #COVID #lockdown: @techgigdotcom survey… https://t.co/exrAj8iZzA,0.0,0.0,Neutral,101,44,137
283,"#PMPML was not able to pay salaries of employees in the absence of revenue due to #lockdown #Pune 

https://t.co/TUkmTrpMtN",-0.12916666666666668,0.3333333333333333,Negative,101,45,137
284,"“Challenge yourself, it is the only path which leads to growth”.     Morgan Freeman 

A glance to the online journe… https://t.co/nz0df1kK5t",0.0,1.0,Neutral,101,45,138
285,A recent survey conducted by @LinkedIn has revealed that the older generation is more willing to go back to office… https://t.co/w4McDC0GD2,0.18333333333333332,0.36666666666666664,Positive,102,45,138
286,@MSEDCL we got a bill shock during this #coronavirus #lockdown . I was not at home but still I got 11k bill. Mh nei… https://t.co/5FFdciTGcs,0.0,0.0,Neutral,102,45,139
287,"Advantages of parents ka intercast marriage. 

Comfort food can switch as per the mood.. Mom ke side se rajma &amp; Cha… https://t.co/l5hY1qr9EF",0.0,0.0,Neutral,102,45,140
288,Hyderabad goes into #Lockdown ... Great Initiative..!!!,1.0,0.75,Positive,103,45,140
289,Indian authorities failed to keep track of almost 40 lakh pregnant women and 47.5 lakh new-born children during the… https://t.co/HXF2GDUTag,-0.08333333333333334,0.4,Negative,103,46,140
290,"Do share your feedback 😊👍
.
Tum, Main Aur Faaslein-The Audio Story #audiostory #loveletters #lockdown… https://t.co/4PVu3HN1V2",0.16666666666666666,0.3333333333333333,Positive,104,46,140
291,Two fatal industrial 'accidents' each at #Neyveli &amp; #Vishakapatnam! Add to this #baghjangasleak &amp; #Raigadh Paper Mi… https://t.co/NSzxLagcMs,0.0,0.0,Neutral,104,46,141
292,"Waiting for!
1. 2021
2. Stranger Things S04
3. Money Heist S05
5. Gaining courage for studying
6. New of end of cor… https://t.co/cUborZdRes",0.13636363636363635,0.45454545454545453,Positive,105,46,141
293,"KCR to hold a crucial cabinet meeting about lockdown

#KCRCabinetMeeting || #Lockdown || #TelanganaCoronaCases ||… https://t.co/gwCswku2IP",0.0,1.0,Neutral,105,46,142
294,"Forget #lockdown or #COVID19 , Goat fight is important. 

It's even better when a cop stands in between this massiv… https://t.co/DI9M2lN3JR",0.45,0.75,Positive,106,46,142
295,"#Predictions For Today's Matches!! 

Gameweek 33,  LA LIGA 2019-2020
⚽

#LaLiga #LaLigaSantander  #Messi… https://t.co/XFHtB0gGtk",0.0,0.0,Neutral,106,46,143
296,And so we have #lockdown #shuteconomy #COVIDー19 #chinaindiaborder issues #joblessness #shutgyms #shutbars… https://t.co/LIXPSxDXre,0.0,0.0,Neutral,106,46,144
297,"Suspend officials for allowing Udayanidhi to travel without #epass: V Pugalendi

#DMK #YouthSecretary… https://t.co/GiOehHXmAs",0.0,0.0,Neutral,106,46,145
298,"We can win over Corona by adopting Sustainable means.
#reduce #reuse #recycle #SaveEarth #savelife #win… https://t.co/BYvNrxMtkF",0.8,0.4,Positive,107,46,145
299,"We are proud of our 2019-20 intern Vijaya Gavali, currently pursuing her masters in #socialwork from SNDT Churchgat… https://t.co/zSktXKKd9G",0.4,0.7,Positive,108,46,145
300,"Rules are Rules...
One day delay of @TataAIA_Life policy payment in this #CoronaCrisis #covidcrisis will cause you… https://t.co/j50a8siPMc",0.0,0.0,Neutral,108,46,146
301,@TMCaTweetAway @CMOMaharashtra @MoHFW_INDIA @MahaHealthIEC @PIBMumbai @Info_Thane1 @DigiThane June was too early fo… https://t.co/1fmefVY46O,0.1,0.3,Positive,109,46,146
302,The nation is thankful to all the Doctors who have been in the front line battling the Covid-19. We are with you.… https://t.co/Z7CTZWsj1u,0.0,0.0,Neutral,109,46,147
303,"Every time I buy a handwoven saree, I am supporting a weaver, giving him much needed cash to look after his family.… https://t.co/UtMDrP58xl",0.225,0.225,Positive,110,46,147
304,"One kid is continuously muting the teacher in online classes. Teacher complaining in PTA. 🙄🙄
#lockdown",0.0,0.0,Neutral,110,46,148
305,"Me after successfully completing 100+days of lockdown.
#mudiyalada #lockdown #COVIDー19 https://t.co/BM58VwzdKK",0.75,0.95,Positive,111,46,148
306,"Enjoyed your webinar @AshwiniMS_TNIE. I was particularly impressed with your story where Kumaraswamy, a cop from… https://t.co/W7Yy16U63Y",0.75,0.85,Positive,112,46,148
307,"In Unlock 2, Shops depending upon their area can have more than 5 persons at a time. | HW English #Coronavirus… https://t.co/YYCIJdHThw",0.25,0.25,Positive,113,46,148
308,"For the last 7 days,on my morning run,I have been seeing each day, yes  each day..a business being shuttered. One m… https://t.co/bqtWxdpekx",0.0,0.06666666666666667,Neutral,113,46,149
309,"Going digital is the new normal: AK Rahman https://t.co/EwBLitqWVV
@ItsAKRahman 
#goingdigital #NewNormal… https://t.co/rlYQvsSQQj",0.09545454545454546,0.36818181818181817,Positive,114,46,149
310,Tipplers rush to stock up liquor fearing of lockdown in Hyderabad #Liquor #Hyderabad #lockdown #HyderabadLockdown… https://t.co/xDuwduAQpG,0.0,0.0,Neutral,114,46,150
311,You might have seen these visuals during the time of Sankranthi. Now fears of #COVID19  cases rise and #lockdown ma… https://t.co/ix7owodOB5,0.0,0.0,Neutral,114,46,151
312,"PM @narendramodi thanks #farmers &amp; #taxpayers for enabling #govt to help poor, needy during #lockdown. @PMOIndia… https://t.co/YeZfCUTBJV",-0.1,0.4,Negative,114,47,151
313,"Not all superheroes wear capes!

Your contribution &amp; hard work deserve every bit of our gratitude. 
Wishing all our… https://t.co/sltStBk2H0",-0.2916666666666667,0.5416666666666666,Negative,114,48,151
314,@YourStoryCo @AnantVGoel @HelloMilkbasket @HSBC_IN @SharmaShradha @HelloMilkbasket has been an absolute life saver… https://t.co/VmLzzvMpOM,0.2,0.9,Positive,115,48,151
315,An amazing man addressing the nation. He is so humble and kind. The message that he wants to pass on to people is r… https://t.co/g5qUUub2hc,0.3,0.5750000000000001,Positive,116,48,151
316,"Patanjali takes U-turn, says never claimed to have made medicine to cure COVID-19

https://t.co/cK4LaZ83PN… https://t.co/28yv64OYsJ",0.0,0.0,Neutral,116,48,152
317,"The country's manufacturing sector activity moved towards stabilisation in June, but business conditions continued… https://t.co/2dLcre3svd",0.0,0.0,Neutral,116,48,153
318,"Groom dies two days after wedding; 95 guests test positive for Coronavirus

https://t.co/i1IDxkSgrz 

#Covid19… https://t.co/52nCgvhZOH",0.22727272727272727,0.5454545454545454,Positive,117,48,153
319,Is it happening with others as well ... the people offering you credit cards are calling more frequently in lockdow… https://t.co/3mQALSvUIk,0.3,0.4,Positive,118,48,153
320,"Help Poor Tribals (BPL) Terribly Hit by Lock-down: Food &amp; Medical Aid.
This is time to do something for our country… https://t.co/HqyrJKoAsd",-0.4666666666666666,0.5333333333333333,Negative,118,49,153
321,"Nagpur: Sanitation worker dies after consuming sanitizer in absence of alcohol

https://t.co/jB3NREV3eg 

#Covid19… https://t.co/MbtciOiqWt",-0.0125,0.0,Negative,118,50,153
322,"Mr. Prateek Agrawal, CIO, ASK IM Ltd. shares #Market #Outlook and #analysis of #Q4FY20 #ResultSeason till date,… https://t.co/0Mater11l5",0.0,0.0,Neutral,118,50,154
323,I've carried out this #digitalpainting while the whole country was under #lockdown . This is depicted in the reflec… https://t.co/fpp4saga4n,0.2,0.4,Positive,119,50,154
324,"8 lakh students fail in Hindi in Uttar Pradesh board exam!

#yogi
#upboardexams
#lockdown
#corona https://t.co/iuQL4kOSHN",-0.625,0.29999999999999993,Negative,119,51,154
325,Here’s everything #filmmaker #AshwinyIyerTiwari has been #watching during the #lockdown. https://t.co/mdXX7u4Fg6,0.0,0.0,Neutral,119,51,155
326,"Disability rights experts are glad that the High Court has initiated speedy action, but also hope that more funds a… https://t.co/0NBBuL3H3c",0.315,0.535,Positive,120,51,155
327,"Relatable much? Tag your travel squad below! 💯

#quarantinememes #memesdaily #travel #lockdown #Unlock2 @TravelMemes https://t.co/fTtpnQyp33",0.25,0.2,Positive,121,51,155
328,"Hello July 💜
.
.
#July1st  #wednesdaymorning #bekindtoeachother #boomerang #QuarantineDays #lockdown https://t.co/D166TabGJ0",0.0,0.0,Neutral,121,51,156
329,"#MCPro | Far from giving a fiscal boost, the central government cut down its spending in May, despite some easing o… https://t.co/Tc3R2yOHCH",-0.018518518518518528,0.512962962962963,Negative,121,52,156
330,"Hello July!

Let's make this the finale for the #Lockdown Series.",0.0,0.0,Neutral,121,52,157
331,"Happy National Doctor's Day..special wishes lemart team.

 #lemart #lemartonlinegrocerystores #onlinegrocerystores… https://t.co/HohmimynqV",0.8,1.0,Positive,122,52,157
332,"The @RailMinIndia has done exceptionally well even during the times of the #COVID19 crisis.  

Around 200 projects… https://t.co/yCslV8YpeX",0.6666666666666666,1.0,Positive,123,52,157
333,K'taka govt announces complete lockdown on Sundays till August 2 #Karnatakagovt #lockdown #Sundays https://t.co/2fRB07U4u7,0.1,0.4,Positive,124,52,157
334,"A lovely piece on Maggi, India's national dish in #lockdown https://t.co/Cn7Ptnr3tR",0.5,0.75,Positive,125,52,157
335,But I guess #lockdown gave us a nice break from normal life to re-evaluate how we've been living and what makes us… https://t.co/LRWwxCfgLr,0.375,0.825,Positive,126,52,157
336,"#Karnataka govt announces complete #lockdown on Sundays till August 2
https://t.co/0I0AgXcQLV",0.1,0.4,Positive,127,52,157
337,"Yesterday’s call : 
#L&amp;TFH JUN FUT 65.75 &gt;&gt;&gt; 67.7 
Booked ₹13,260 / lot 
Enjoy the profits members 😎

#Nifty… https://t.co/0o177uAuCl",0.4,0.5,Positive,128,52,157
338,"Isn't this true? Our lives have come to a halt due to #Covid19! We all had plans for 2020, but #Corona has disrupte… https://t.co/k2HtIIURUJ",0.09687499999999999,0.5125,Positive,129,52,157
339,"Isn't this true? Our lives have come to a halt due to #Covid19! We all had plans for 2020, but #Corona has disrupte… https://t.co/Eprla5fyY9",0.09687499999999999,0.5125,Positive,130,52,157
340,"@BEEDPOLICE @Harssh_IPS starts #helpline for people with #depression

#DepressionIsReal #Maharashtra… https://t.co/6G12AULg0R",0.0,0.0,Neutral,130,52,158
341,Check out fresh promos of #YeRistaKyaKehlataHai and #YehRishteyHainPyaarKe here. #lockdown #TV #actors #MohsinKhan… https://t.co/UuoLH0E6xd,0.3,0.5,Positive,131,52,158
342,Mumbai's iconic &amp; pompous #LalbaugchaRaja decided not to hold #Ganeshotsav celebrations amid #lockdown &amp; #Covid_19… https://t.co/oQLsEktO3D,0.5,0.5,Positive,132,52,158
343,@TOIHyderabad @HMOIndia @AmitShah @TOITelangana @TOICitiesNews Wht abt reimposing of #Lockdown,0.0,0.0,Neutral,132,52,159
344,The state government has issued Standard Operating Procedures (SOPs) for places of worship in rural areas that are… https://t.co/V7DGH1JhBZ,0.0,0.0,Neutral,132,52,160
345,".@bookmyshow
 aims to bring all entertainment under one roof with the launch of 'BookMyShow' Online!… https://t.co/3alsco5SZ3",0.0,0.0,Neutral,132,52,161
346,"#AkshayKumar, #AjayDevgn, #VarunDhawan Conversation On #FirstDayFirstShow In #Lockdown

@akshaykumar @ajaydevgn… https://t.co/ETnzrpNevc",0.0,0.0,Neutral,132,52,162
347,"MHA issues unlock 2 guidelines: Schools ,Colleges, Cinema halls ,Gyms,Metro rail,etc., Shut till July 31.… https://t.co/rUZa0kamEF",0.0,0.0,Neutral,132,52,163
348,"#Covid19 crisis: #Banking credit shrinks 1.7% in May as #lockdown bites
https://t.co/D1eH6VymBh",0.0,0.0,Neutral,132,52,164
349,"Have you registered for this yet? If not, do it NOW!

Be a part of this important conversation on sexual harassment… https://t.co/sNKGeCHkxl",0.45,0.9166666666666667,Positive,133,52,164
350,Couples told to wash hands before and after exchanging rings in new wedding guidance https://t.co/n53KSu1XaC #lockdown,0.13636363636363635,0.45454545454545453,Positive,134,52,164
351,"10-day total #lockdown in #Thane city, #MiraBhayandar and #KalyanDombivali

Click here to read more:… https://t.co/hgkkdaWUAx",0.0,0.75,Neutral,134,52,165
352,"Public Opinion On Lockdown In Hyderabad | Coronavirus | V6 News
Watch Video &gt;&gt; https://t.co/pVmIAOlUtP… https://t.co/FUFU3zWVgk",0.0,0.06666666666666667,Neutral,134,52,166
353,The Hindu reported on how women-only communities on social media are helping women deal better with the stress of t… https://t.co/8PaO8EsQI9,0.26666666666666666,0.2833333333333333,Positive,135,52,166
354,"Telangana Govt Extends Lockdown In Containment Zones Till 31st July

Watch Video&gt;&gt;https://t.co/Nlnm7WDiPT… https://t.co/KInGb0KA5s",0.0,0.0,Neutral,135,52,167
355,"#COVID19 halts festivities, not the spirit of celebration in #Mumbai: Instead of installing the iconic Ganesha idol… https://t.co/WOSXIKhADj",0.5,0.5,Positive,136,52,167
356,"#Hyderabad: #Lockdown Extended In #COVID19 Containment Zones Till July 31 #Telangana 

https://t.co/bttD8RWOvu",0.0,0.0,Neutral,136,52,168
357,"https://t.co/yBMOkutbPe

India's #migrantworkers have suffered too much during the recent #lockdown, but #india's i… https://t.co/iy4p6m8FIv",0.1,0.225,Positive,137,52,168
358,"#JyotiKumari to be protagonist in film

#lockdown #Atmanirbhar
https://t.co/LkQ1fh4Wju",0.0,0.0,Neutral,137,52,169
359,"#Thalapathy father #SAC request #Vijay fans that don't celebrate my birthday in this #lockdown 

#ThalapathyVijay… https://t.co/v1uoQSybE0",0.0,0.0,Neutral,137,52,170
360,".@vishal0610 , Chief Digital Officer, Madison World shares with us the five lessons he learnt from the lockdown.

R… https://t.co/xO9bvn9upd",0.0,0.0,Neutral,137,52,171
361,With the #lockdown creating troubles for carmakers trying to ramp up supply &amp; increasing cost of manufacturing due… https://t.co/8ZThUAc6RV,0.0,0.0,Neutral,137,52,172
362,#ATM Withdrawal rules and other #Financial Measures that will Change from July 1! Here's what you Need to Know… https://t.co/jbWNqlgf2u,-0.0625,0.1875,Negative,137,53,172
363,"Big Breaking News: Lockdown Extended In Telangana Till July 31st | V6 News
Watch Video &gt;&gt; https://t.co/Awkd2RugJb… https://t.co/UX2v77mmtj",0.0,0.1,Neutral,137,53,173
364,"As India slowly begins to 'unlock', will the malls make a comeback ? And, what will the new avatar be like? Here's… https://t.co/0KSnJGyzYf",-0.08181818181818185,0.42727272727272725,Negative,137,54,173
365,Send you the details of those wonderful people who served the nation even in this Lockdown duration✌🏼 Let's togethe… https://t.co/B5xJXHwAcp,1.0,1.0,Positive,138,54,173
366,"#CSR: How .@VedantaLimited helping #farmers post-#lockdown in Western #Odisha

Read here: https://t.co/D3ptOF2b7V https://t.co/B4gZG34KSU",0.0,0.0,Neutral,138,54,174
367,".@BookMyShow is foraying into online shows and events, direct-to-home. @PratikBhakta_89 takes a look at what's in s… https://t.co/90QmK56bfJ",0.0,0.0,Neutral,138,54,175
368,"Everything you need to know about the 10-day lockdown in #Thane!

#ThaneLockdown #Lockdown #CoronavirusLockdown… https://t.co/bByeVtS25O",0.0,0.0,Neutral,138,54,176
369,Pune Cantonment Board has decided to open the entire Shri Chhatrapati Shivaji market area in its jurisdiction after… https://t.co/NwvbsnMqh5,0.0,0.5625,Neutral,138,54,177
370,"2,3,4 bhk Homes ranging from 1.10 Cr* to 1.74 Cr* Book with just Rs. 51,000/- to avail “NO EMI TILL POSSESSION” and… https://t.co/0KEh3iP5lh",0.0,0.0,Neutral,138,54,178
371,"How's #Car #Servicing going to be like in the #future?

Click the link below to know more!
https://t.co/3czvX18oHv… https://t.co/9MvLiTXkP6",0.3125,0.3125,Positive,139,54,178
372,Govt. issues GO extending lockdown to July 31 in containment zones in Telangana #containmentzones #Hyderabad… https://t.co/x6R6IAOcwW,0.0,0.0,Neutral,139,54,179
373,"What is Search Engine Optimization (SEO)?
to know the valuable answer just gaze at
https://t.co/ik3MHnRGMe
#seo… https://t.co/YEf0mFDXXx",0.0,0.0,Neutral,139,54,180
374,"హైదరాబాద్ లో మళ్లీ లాక్ డౌన్ || Lockdown Continues in Containment All Zones till July 31
#Telangana #Hyderabad… https://t.co/XRgCGbblgw",0.0,0.0,Neutral,139,54,181
375,Pune Municipal Corporation (PMC) commissioner Shekhar Gaikwad announced that no strict measures will be imposed in… https://t.co/GeWXlok79b,0.0,0.0,Neutral,139,54,182
376,"Yay! We’re back and ready to serve the gourmet inside you. At Palamuru Grill, we not only take care of your taste b… https://t.co/QXySY72yNg",0.06666666666666667,0.5,Positive,140,54,182
377,So #July1st and still in #lockdown over #100days #workingfromhome it’s been a great journey #Webinars #exercise… https://t.co/IxWpCwX2kl,0.8,0.75,Positive,141,54,182
378,Exciting news! The Caribbean island of Puerto Rico is set to welcome international travelers again starting this Ju… https://t.co/fWpu5uPKDU,0.29375,0.45000000000000007,Positive,142,54,182
379,"""Spend your free time during this #COVID -19 #lockdown to learn #cooking, which will keep you healthy, save money,… https://t.co/7OgnapW4Du",0.45,0.65,Positive,143,54,182
380,Is #lockdown a law &amp; order problem? Why are citizens of a democracy being ruled by the police? A govt can suggest m… https://t.co/IjZQKpAhdi,0.0,0.0,Neutral,143,54,183
381,Is Maharashtra #Lockdown or Unlock ? If Yes Then Till Which Date? People are confuse between Lock - Unlock. Because… https://t.co/dDJeSLN3N7,0.0,0.0,Neutral,143,54,184
382,"Pune: PMPML cuts per km rates 

#PMPML #PublicTransport #Employees #Lockdown #Coronavirus #Covid19 #Sakal… https://t.co/uHWc8QMtYq",0.0,0.0,Neutral,143,54,185
383,#TV actors #ManishRaisinghan and #SangeitaChauhan have tied the knot amid #coronavirus scare. #celebrity #couple… https://t.co/9HnUGCdqZw,0.0,0.0,Neutral,143,54,186
384,@Jayveersinh17 @RahulGandhi @guwahatiplus Now under 14 days lockdown. But other cities are not under lockdown.… https://t.co/afzfE8JWoh,-0.125,0.375,Negative,143,55,186
385,"On #SocialMediaDay, our resolve should be to use this medium for welfare of people, in disseminating information us… https://t.co/JCZLeXhn7r",0.0,0.0,Neutral,143,55,187
386,"@TMCaTweetAway @ThaneCityPolice  Hello, since there is a complete lockdown from 2nd in Thane, how can I get the gui… https://t.co/F5CtLdtJ2H",0.05,0.2,Positive,144,55,187
387,"After extensive checks across city and impounding over 23k vehicles by @MumbaiPolice amid #lockdown, #Mumbai street… https://t.co/luq1e0pYfX",0.0,0.3333333333333333,Neutral,144,55,188
388,10 yrs old Saheli a #cancerkid celebrated her birthday yesterday with her parents and friends back at her home in K… https://t.co/JS7kkgnORh,0.15,0.31666666666666665,Positive,145,55,188
389,"Pre Lockdown!
#wednesdaymorning #WednesdayMotivation #WednesdayWisdom #WednesdayVibes #UPDATE #Trending #party… https://t.co/lWnR7uI5TI",0.0,0.0,Neutral,145,55,189
390,"@ZeeTV 's Ishq Subhan Allah gets an extension

#Zeetv #drama #lockdown #Tellychakkar

https://t.co/pTmgMjTcg6",0.0,0.0,Neutral,145,55,190
391,"DGP Gautam Sawang clears air on interstate arrivals, says restrictions will be continued #Airlines #lockdown… https://t.co/WKBltlPvFg",0.0,0.0,Neutral,145,55,191
392,"Don't feel Bored during this Lockdown🔒, Just make this time to Learn New things and sharpen your skills just by Sta… https://t.co/K4cPEcQSOA",-0.18181818181818182,0.7272727272727273,Negative,145,56,191
393,"Though the company recorded its best-ever annual profits in FY20, Bajaj Auto chairman Rahul Bajaj has called for in… https://t.co/zNhdPgGZEU",0.0,0.0,Neutral,145,56,192
394,"14 yrs old Vaibhav Pawar a #cancersurvivor spends his time during #lockdown doing amazing sketching
#cancerkids… https://t.co/yiRbeGKzRR",0.35000000000000003,0.55,Positive,146,56,192
395,"Antima a #cancerpatient who is undergoing chemo therapy and due #lockdown there is delay in her treatment, yet she… https://t.co/M35p6fHds5",-0.125,0.375,Negative,146,57,192
396,"Mind your Mornings with Anna Chandy - Episode 2 is out now. In today's episode, let's look at the impact of the loc… https://t.co/jrskOA2JsS",0.0,0.0,Neutral,146,57,193
397,Be worry-free and plan your moving with us safely. Call us to know more +91 80412 22228 or +91 98864 44441… https://t.co/SFrGNNu9fe,0.5,0.5,Positive,147,57,193
398,"The Horro of #COVIDー19 is just out of control .
#Lockdown isn't the solution ...",0.0,0.0,Neutral,147,57,194
399,#Fishermen have been hit hard due to the lockdown. @Shruti_Mirror on quantifying the loss. #fishing #fisherfolk… https://t.co/e3ciCJTivn,-0.20833333333333334,0.4583333333333333,Negative,147,58,194
400,The difference between enabling #WorkFromHome right off the bat and changing your current model is huge. It involve… https://t.co/SPikubVB78,0.22857142857142856,0.611904761904762,Positive,148,58,194
401,"A map prepared by CSIR-NEERI, Mumbai showing #COVIDー19 cases in Maharashtra. (1st July 2020)… https://t.co/HKTtJ60X3r",0.0,0.0,Neutral,148,58,195
402,"A map prepared by CSIR-NEERI, Mumbai showing #COVIDー19 cases in India. (1st July 2020)

#coronavirus… https://t.co/x8pkUQhFsN",0.0,0.0,Neutral,148,58,196
403,Number of covid cases hidden in West Bengal alone is higher than every lie I told my parents ever till the date. 🙄… https://t.co/gKiAbWE9yY,0.04166666666666667,0.41666666666666663,Positive,149,58,196
404,"#COVID19 MoHFW Data - INDIA
01-07-2020 08:00 AM

5,85,493 Total Cases

2,20,114 Active Cases
3,47,979 cured/dischar… https://t.co/4fFx4dP8JS",-0.06666666666666667,0.675,Negative,149,59,196
405,"#coronaupdatesindia 1/7
1. Inc Net Active: 4989
2. Inc(Rec): 13157
3. Inc(death): 507
4 MvA(5 Active) 6130
5 %rec/a… https://t.co/51spc32Tls",-0.08888888888888889,0.39999999999999997,Negative,149,60,196
406,"#CoronaUpdatesIndia 1/7
Ref : mohfw
Active : 220114 (110960 on 5/6 doubled in 26 days)
Recovered: 347978 (169797 on… https://t.co/dMVmHQsYxc",-0.13333333333333333,0.6,Negative,149,61,196
407,"Today's status: 30 June 2020
Top 5 cities with most cases
#CoronaVirusUpdates  
#coronavirus
#COVIDー19  
#Corona… https://t.co/AmWRHApXbu",0.5,0.5,Positive,150,61,196
408,"Today's status: 30 June 2020
Top 5 cities with most cases
#CoronaVirusUpdates  
#coronavirus
#COVIDー19  
#Corona… https://t.co/YGkRR3VXw4",0.5,0.5,Positive,151,61,196
409,"Today's status: 30 June 2020

#CoronaVirusUpdates  
#coronavirus
#COVIDー19  
#Corona
#COVID19  
#coronaupdatesindia… https://t.co/KmFAhkchWQ",0.0,0.0,Neutral,151,61,197
410,"Today's status: 30 June 2020

#CoronaVirusUpdates  
#coronavirus
#COVIDー19  
#Corona
#COVID19  
#coronaupdatesindia… https://t.co/NRlDcwyIUC",0.0,0.0,Neutral,151,61,198
411,"As of June 30 Corona Cases by States in India.

#coronavirus #coronaupdatesindia #Covid_19india   #StayHomeStaySafe… https://t.co/5suz6yOWzg",0.0,0.0,Neutral,151,61,199
412,"#COVID19 MoHFW Data - INDIA
30-06-2020 08:00 AM

5,66,840 Total Cases

2,15,125 Active Cases
3,34,822 cured/dischar… https://t.co/hpUMfuqYpE",-0.06666666666666667,0.675,Negative,151,62,199
413,"District wise break up of Coronavirus cases in Tamil Nadu as of June 30.

#Tamilnadu #Chennai #CoronaVirusUpdate… https://t.co/2KDxCuWvAG",0.7,0.9,Positive,152,62,199
414,"A map prepared by CSIR-NEERI, Mumbai showing #COVIDー19 cases in Maharashtra. (30th June 2020)… https://t.co/rRlL8q43vw",0.0,0.0,Neutral,152,62,200
415,"A map prepared by CSIR-NEERI, Mumbai showing #COVIDー19 cases in India. (30th June 2020)

#coronavirus… https://t.co/57EPoIpzG1",0.0,0.0,Neutral,152,62,201
416,"#coronaupdatesindia 30/6
1. Inc Net Active: 5005
2. Inc(Rec): 13099
3. Inc(death): 418
4 MvA(5 Active) 7069
5 %rec/… https://t.co/L5KVmYzhbY",-0.08888888888888889,0.39999999999999997,Negative,152,63,201
417,"#CoronaUpdatesIndia 30/6
Ref : mohfw
Active : 215125 (106737 on 4/6 doubled in 26 days)
Recovered: 334821 (162378 o… https://t.co/tg6wc02Aox",-0.13333333333333333,0.6,Negative,152,64,201
418,#PrimeMinister #NarendraModi will address the nation at 4 p.m. tomorrow. via @nistula . #coronaupdatesindia #indiapm,0.0,0.0,Neutral,152,64,202
419,"As of June 29 Corona Cases by States in India.

#coronavirus #coronaupdatesindia #Covid_19india   #StayHomeStaySafe… https://t.co/xBkPjzAKNt",0.0,0.0,Neutral,152,64,203
420,"Maharashtra continues to report 5k plus Covid-19 cases daily. Today: 5257 new cases. Total cases so far: 1,69,883.… https://t.co/Zi9eWKC0GY",0.05909090909090909,0.5511363636363636,Positive,153,64,203
421,"District wise break up of Coronavirus cases in Tamil Nadu as of June 29.

#Tamilnadu #Chennai #CoronaVirusUpdate… https://t.co/OTgqe3e4Rt",0.7,0.9,Positive,154,64,203
422,"#COVID19 MoHFW Data - INDIA
29-06-2020 08:00 AM

5,48,318 Total Cases

2,10,120 Active Cases
3,21,723 cured/dischar… https://t.co/oOLWPIHkIs",-0.06666666666666667,0.675,Negative,154,65,203
